Graph 0
51 64 99 31 3 92 26 14 10 79 50 80 90 1 16 56 55 36 91 66 35 60 78 18 96 43 32 75
1, 57
38, 54
38, 23
38, 99
38, 43
38, 82
38, 57
68, 18
68, 75
68, 82
68, 14
88, 23
88, 99
88, 10
88, 35
88, 64
88, 87
88, 14
88, 72
54, 36
54, 82
54, 57
54, 72
44, 35
44, 14
44, 72
23, 25
23, 24
23, 18
23, 75
23, 14
99, 43
99, 25
99, 24
99, 75
43, 25
43, 10
43, 35
43, 57
43, 87
43, 72
43, 30
25, 24
25, 18
25, 36
25, 64
25, 57
25, 87
24, 36
24, 82
24, 87
24, 30
91, 46
91, 18
91, 57
91, 87
91, 14
46, 35
46, 57
18, 64
18, 30
10, 36
10, 87
36, 75
36, 82
36, 57
36, 72
36, 30
75, 57
75, 87
35, 72
64, 72
82, 87
82, 14
57, 87
57, 30
87, 30
72, 30
Graph 27
83 1 11 76 99 90 87 61 94 78 77 35 9 86 56 98 16 45 13 89 80 21 42 59 32 39 25 15 64
83, 11
83, 76
83, 86
83, 56
83, 32
1, 11
1, 78
1, 77
1, 80
1, 59
1, 25
1, 15
11, 76
11, 90
11, 56
11, 89
11, 21
11, 32
11, 25
11, 64
76, 86
76, 98
76, 45
76, 13
76, 80
76, 59
99, 86
99, 39
99, 64
90, 61
90, 56
90, 98
90, 13
90, 42
90, 32
87, 78
87, 86
87, 98
87, 45
87, 13
87, 89
87, 59
87, 25
61, 86
61, 42
94, 78
94, 77
94, 35
94, 56
94, 13
94, 89
94, 21
94, 42
94, 59
94, 39
94, 64
78, 77
78, 56
77, 86
77, 45
77, 80
77, 64
35, 86
35, 56
35, 16
35, 89
35, 64
9, 21
9, 59
9, 32
9, 64
86, 45
86, 42
86, 39
56, 45
56, 13
56, 42
56, 59
56, 39
98, 13
98, 39
16, 45
16, 89
16, 21
45, 21
45, 42
45, 59
13, 80
13, 21
13, 32
13, 64
89, 21
89, 59
89, 32
89, 39
80, 21
80, 15
21, 59
21, 32
21, 64
42, 25
59, 32
59, 15
59, 64
32, 25
32, 64
Graph 28
63 81 71 30 96 91 15 80 40 74 23 72 77 76 83 37 47 25 44 95 18 56 32
63, 96
63, 15
63, 32
81, 40
81, 72
81, 25
71, 30
71, 15
71, 74
71, 95
30, 96
30, 91
30, 15
30, 74
30, 72
30, 83
30, 47
30, 25
30, 95
30, 32
96, 91
96, 40
96, 95
91, 15
91, 56
15, 72
15, 77
15, 76
15, 18
80, 76
80, 18
80, 32
40, 83
40, 47
40, 25
40, 32
74, 77
74, 37
74, 56
74, 32
23, 76
23, 37
23, 47
23, 32
72, 83
72, 37
72, 44
72, 32
77, 83
77, 44
76, 37
76, 25
76, 18
76, 56
83, 25
83, 44
83, 56
83, 32
37, 47
37, 95
37, 18
47, 95
47, 18
47, 56
47, 32
25, 32
Graph 29
27 89 39 52 25 32 23 69 78 21 96 26 99 12 80 10 28 74 65 2 54 1 56 14 36 95 88 45 81
27, 39
27, 52
27, 23
27, 10
27, 65
27, 2
27, 1
89, 39
89, 52
89, 25
89, 78
89, 96
89, 26
89, 99
89, 74
89, 45
39, 32
39, 23
39, 78
39, 26
39, 99
39, 74
39, 65
39, 1
39, 36
52, 78
52, 96
52, 99
52, 12
52, 80
52, 10
52, 65
52, 1
52, 56
25, 23
25, 96
25, 99
25, 12
25, 1
25, 95
25, 81
32, 96
32, 12
32, 74
32, 2
32, 56
32, 14
32, 95
23, 28
23, 2
23, 54
23, 36
23, 88
23, 45
69, 99
69, 12
69, 74
69, 54
69, 1
69, 45
78, 26
78, 88
21, 65
96, 26
96, 80
96, 28
96, 74
96, 2
26, 2
26, 14
26, 36
26, 95
26, 88
26, 45
99, 2
99, 54
99, 56
99, 36
99, 45
12, 10
12, 65
12, 54
12, 88
10, 65
10, 2
10, 56
10, 88
10, 81
28, 65
28, 2
28, 14
28, 36
28, 88
74, 54
74, 95
74, 88
74, 81
65, 56
65, 14
65, 95
65, 88
2, 1
2, 14
54, 36
54, 88
1, 56
1, 14
1, 36
1, 95
1, 45
56, 81
14, 36
14, 81
36, 88
95, 88
95, 81
